reaction_id,true_ec,true_class,BEC-Pred_correct,CLAIRE_correct,SelenzymeRF_correct,SIMMER_correct,Theia_correct,BridgIT_correct,E-zyme1_correct,E-zyme2_correct,MajorityVote_correct,MajorityVoteCore4_correct,n_methods_correct
R11917,4.1.1.108,4,False,True,False,True,True,False,False,False,False,False,3
R08339,1.14.14.-,1,False,False,False,False,False,False,True,True,True,False,3
R05878,1.5.1.32,1,False,False,False,True,True,False,False,False,False,True,3
R04538,5.2.1.6,5,False,True,False,False,False,False,True,False,True,False,3
R05169,3.5.3.21,3,False,False,False,False,False,True,True,True,False,False,3
R04199,1.17.1.8,1,True,False,False,False,True,False,False,False,False,True,3
R07612,1.11.1.16,1,True,False,False,False,False,False,False,False,True,True,3
R06895,1.3.98.3,1,False,False,False,False,True,False,False,False,True,True,3
R12898,2.4.1.315,2,True,False,False,False,False,False,False,False,True,True,3
R11100,4.1.99.1|4.1.99.2|4.3.1.17|4.3.3.8,4,True,False,False,False,False,False,False,False,True,True,3
R12722,6.2.1.66,6,True,False,False,False,False,True,False,True,False,False,3
R09240,1.7.1.-,1,True,False,False,False,True,True,False,False,False,False,3
R12718,5.3.3.23,5,False,False,True,False,True,False,False,False,False,True,3
R02112,3.2.1.1|3.2.1.2|3.2.1.133,3,False,True,True,True,False,False,False,False,False,False,3
R01434,1.4.1.9|1.4.1.23,1,True,False,False,False,True,False,False,False,False,True,3
R09232,1.7.1.-,1,True,False,False,False,True,True,False,False,False,False,3
R05137,5.99.1.4,5,False,False,True,False,False,False,False,True,True,False,3
R08404,2.7.1.61,2,False,False,False,False,False,False,True,True,True,False,3
R12821,2.7.8.-,2,False,False,True,False,False,False,False,False,True,True,3
R12090,1.3.1.100,1,False,False,False,True,True,False,True,False,False,False,3
R01620,2.3.1.32,2,False,False,False,False,False,True,False,True,True,False,3
R07296,3.1.2.27,3,True,True,False,False,True,False,False,False,False,False,3
R12782,6.2.1.73,6,False,False,False,False,True,False,False,True,True,False,3
R10668,3.2.2.30,3,False,False,False,False,True,True,False,True,False,False,3
R11921,4.99.1.12,4,False,True,False,False,True,False,False,False,True,False,3
R04198,1.17.1.8,1,True,False,False,False,True,False,False,False,False,True,3
R08758,1.14.15.15,1,False,False,True,False,True,False,False,False,False,True,3
R09764,2.4.99.14,2,False,False,True,False,False,False,False,False,True,True,3
R04558,4.3.2.10,4,False,False,False,True,False,False,False,False,True,True,3
R00714,1.2.1.16|1.2.1.79,1,True,False,False,False,True,False,False,False,False,True,3
R10543,6.1.2.2,6,False,False,True,False,False,True,False,False,False,True,3
R08969,2.7.8.27,2,False,False,True,False,False,False,False,True,True,False,3
R12391,3.1.1.106,3,False,True,True,False,True,False,False,False,False,False,3
R03020,5.4.99.12,5,False,True,False,False,True,False,False,False,True,False,3
R12988,1.17.1.4,1,True,False,False,False,False,False,False,True,True,False,3
R01264,1.5.3.2,1,False,False,False,False,True,True,False,True,False,False,3
R05649,1.2.1.-,1,True,True,False,False,True,False,False,False,False,False,3
R12822,2.7.8.-,2,True,False,False,False,False,False,False,False,True,True,3
R07343,3.1.3.25,3,True,False,False,False,False,False,False,False,True,True,3
R06206,3.2.1.65,3,False,False,False,False,True,False,False,False,True,True,3
R03511,1.17.4.4,1,True,False,False,False,True,False,False,False,False,True,3
R05641,1.3.1.71,1,True,False,False,True,True,False,False,False,False,False,3
R12079,2.4.1.287,2,False,False,False,False,False,False,True,True,True,False,3
R07478,2.5.1.46,2,False,False,True,False,True,False,False,False,False,True,3
R03392,1.17.1.1,1,True,False,False,False,True,False,False,False,False,True,3
R10768,6.1.2.2,6,False,False,True,False,True,False,False,False,False,True,3
R03728,4.1.99.5,4,True,True,False,False,True,False,False,False,False,False,3
R00209,1.2.1.104,1,True,False,False,True,False,False,False,False,False,True,3
R00708,1.2.1.88,1,True,False,False,False,True,False,False,False,False,True,3
R00637,1.1.3.13,1,True,False,False,False,True,True,False,False,False,False,3
R04459,4.6.1.14,4,False,False,True,False,True,False,False,False,False,True,3
R06175,3.2.1.132,3,False,False,True,False,False,False,False,False,True,True,3
R04456,1.5.98.1,1,False,False,True,False,True,False,False,False,False,True,3
R05814,5.4.99.60,5,False,False,False,True,True,False,False,False,False,True,3
R08943,1.14.14.29,1,True,False,True,False,False,False,False,False,False,True,3
R01212,1.4.1.8,1,True,False,False,False,True,False,False,False,False,True,3
R07727,1.7.1.-,1,False,True,False,False,True,False,False,False,False,True,3
R01248,1.5.1.2,1,True,False,False,False,True,False,False,False,False,True,3
R05222,2.7.7.62,2,False,True,False,True,False,False,False,False,True,False,3
R06150,3.2.1.77|3.2.1.137,3,True,False,False,False,False,False,False,False,True,True,3
R04373,3.1.4.45,3,False,False,True,False,True,False,False,False,False,True,3
R07511,1.3.5.6,1,False,False,True,False,False,False,False,True,True,False,3
R11918,4.1.1.109,4,False,False,False,True,True,False,False,False,False,True,3
R08098,5.2.1.-,5,False,False,False,False,True,False,True,False,False,True,3
R12747,2.7.4.34,2,False,False,True,False,False,False,False,False,True,True,3
R12293,2.7.1.183,2,True,True,False,False,False,False,False,False,True,False,3
R12199,3.1.1.-,3,False,True,False,False,True,True,False,False,False,False,3
R09507,1.11.2.1,1,True,False,False,True,False,False,False,False,True,False,3
R12514,3.4.13.23,3,False,True,True,True,False,False,False,False,False,False,3
R09834,3.6.1.57,3,True,False,True,False,False,False,False,True,False,False,3
R12658,1.14.13.-,1,False,False,False,False,False,False,True,True,True,False,3
R08694,4.2.2.2,4,True,False,False,False,True,False,False,True,False,False,3
R07021,1.14.14.1|1.14.14.-,1,False,False,True,False,True,False,False,False,False,True,3
R02762,1.2.1.85,1,True,False,True,False,False,False,False,False,False,True,3
R02610,1.3.1.22,1,False,False,True,True,True,False,False,False,False,False,3
R09936,1.14.99.46,1,False,False,True,False,True,True,False,False,False,False,3
R06914,1.2.1.-,1,True,False,False,False,True,False,False,False,False,True,3
R11106,1.14.19.-,1,True,False,False,False,True,False,False,False,False,True,3
R10861,1.2.1.92,1,True,False,True,False,False,False,False,False,False,True,3
R12728,6.2.1.68,6,False,False,False,False,True,False,False,True,True,False,3
R12342,2.7.1.226,2,True,False,False,False,False,False,True,False,True,False,3
R06185,2.4.1.1,2,False,False,False,False,True,False,False,False,True,True,3
R06158,3.2.1.33,3,False,False,False,False,True,False,False,False,True,True,3
R09242,1.7.1.-,1,True,False,False,False,True,True,False,False,False,False,3
R12409,4.5.1.-,4,False,True,False,False,True,False,False,False,False,True,3
R12144,1.3.2.3,1,True,False,False,False,True,False,False,False,False,True,3
R08342,1.14.14.-,1,False,False,True,False,False,False,False,True,True,False,3
R13346,5.5.1.38,5,False,True,False,True,False,False,False,False,True,False,3
R11874,1.5.98.3,1,False,False,True,False,True,False,False,False,False,True,3
R00604,1.2.1.46,1,True,True,False,False,True,False,False,False,False,False,3
R10208,4.2.1.59|4.2.1.-,4,False,False,False,False,False,False,True,True,True,False,3
R00931,2.3.3.5,2,True,False,False,True,True,False,False,False,False,False,3
R13124,2.4.1.391,2,True,False,False,False,True,True,False,False,False,False,3
R03364,4.6.1.13,4,False,False,True,False,True,False,False,False,False,True,3
R02083,3.1.2.5,3,True,False,False,False,True,True,False,False,False,False,3
R01490,1.2.1.30,1,True,False,False,False,True,False,False,False,False,True,3
R10928,3.1.3.95,3,True,False,False,False,False,False,False,False,True,True,3
R11279,6.1.2.2,6,False,False,True,False,True,False,False,False,False,True,3
R12739,2.4.1.377,2,False,False,False,False,False,False,True,True,True,False,3
R11505,1.6.3.5,1,False,False,False,True,True,False,False,False,True,False,3
R12783,6.2.1.73,6,True,False,False,False,False,True,False,True,False,False,3
R09219,1.6.5.-,1,False,False,True,False,True,False,False,False,False,True,3
R06149,3.2.1.137,3,False,False,False,True,False,False,False,False,True,True,3
R08283,1.2.1.5,1,True,False,False,False,True,False,False,False,False,True,3
R02520,1.13.12.-,1,False,False,False,False,False,True,True,False,True,False,3
R08693,5.1.3.37,5,False,True,False,True,False,False,False,False,True,False,3
R04368,3.6.1.59,3,False,False,True,False,False,False,False,False,True,True,3
R10453,6.3.1.15,6,False,False,True,False,True,True,False,False,False,False,3
R11021,3.5.1.118,3,False,False,False,False,True,True,False,False,False,True,3
R07081,1.14.14.1|1.14.14.-,1,False,False,True,False,True,False,False,False,False,True,3
R07813,3.2.1.76,3,False,False,True,False,False,False,False,False,True,True,3
R10278,4.4.1.26,4,False,True,True,False,True,False,False,False,False,False,3
R13359,2.3.1.317,2,False,True,False,True,True,False,False,False,False,False,3
R03228,5.1.99.2,5,False,True,False,False,True,False,True,False,False,False,3
R07310,3.8.1.11,3,False,False,False,False,False,False,True,True,True,False,3
R06863,2.2.1.1,2,False,False,True,False,True,False,False,False,False,True,3
R02925,1.1.99.21,1,False,True,False,False,True,False,False,True,False,False,3
R00265,1.2.1.52,1,True,False,False,True,False,False,False,False,False,True,3
R12593,1.14.16.5,1,False,False,True,False,False,False,False,False,True,True,3
R01717,5.4.4.2,5,False,False,False,False,True,False,False,True,True,False,3
R07080,1.14.14.1|1.14.14.-,1,False,False,True,False,True,False,False,False,False,True,3
R10500,2.3.3.-,2,True,False,False,True,False,True,False,False,False,False,3
R12244,2.4.2.61,2,True,False,False,False,False,False,False,False,True,True,3
R12152,4.3.2.10,4,False,False,True,True,False,False,False,False,False,True,3
R06067,2.4.1.22,2,False,False,True,False,False,False,False,False,True,True,3
R05467,6.3.3.4,6,False,False,False,False,True,False,True,True,False,False,3
R11393,1.14.19.-,1,True,False,False,False,True,False,False,False,False,True,3
R03349,1.4.1.11,1,True,False,True,False,False,False,False,False,False,True,3
R07770,6.3.1.20,6,True,False,True,False,False,False,False,False,False,True,3
R01447,1.1.99.7,1,True,False,True,False,False,False,False,False,False,True,3
R01914,1.5.3.14|1.5.99.6,1,False,False,False,True,False,True,False,True,False,False,3
R12573,6.2.1.63,6,False,True,False,False,False,True,False,False,True,False,3
R02473,6.3.2.1,6,True,False,False,False,False,False,False,True,True,False,3
R12076,1.14.20.10,1,False,False,False,True,True,False,False,False,True,True,4
R10909,2.7.7.84,2,True,False,False,True,False,False,False,False,True,True,4
R12749,3.1.4.61,3,True,False,False,False,True,False,False,False,True,True,4
R09446,1.7.1.14,1,True,True,False,False,True,False,False,False,True,False,4
R08521,1.11.1.8,1,False,False,True,False,False,False,False,True,True,True,4
R08365,3.5.99.-,3,True,True,False,True,False,False,False,False,False,True,4
R02025,1.8.4.13|1.8.4.14,1,False,False,True,False,True,False,False,False,True,True,4
R08572,2.7.1.165,2,True,False,True,False,False,False,False,False,True,True,4
R09405,1.14.14.1,1,False,False,True,False,True,True,False,False,False,True,4
R08282,1.2.1.5,1,True,False,True,False,True,False,False,False,False,True,4
R10059,1.21.1.1,1,True,False,True,False,True,False,False,False,False,True,4
R01619,2.7.7.51,2,True,False,False,False,True,False,False,False,True,True,4
R10587,2.3.1.231,2,True,False,True,False,False,False,False,False,True,True,4
R05277,1.7.1.-,1,False,False,True,False,True,False,False,False,True,True,4
R11585,1.1.1.404,1,True,False,False,False,True,False,False,False,True,True,4
R10228,1.23.1.4,1,False,False,True,True,True,False,False,False,False,True,4
R09230,1.7.1.-,1,True,False,False,False,True,True,False,False,False,True,4
R13310,4.2.3.226,4,True,False,False,True,False,False,False,True,True,False,4
R09450,3.1.2.2,3,True,False,True,False,True,False,False,False,False,True,4
R09463,1.11.2.3,1,True,False,True,False,False,False,False,False,True,True,4
R03956,2.3.2.15,2,True,False,True,False,False,False,False,False,True,True,4
R08293,1.14.14.1|1.14.14.-,1,False,False,False,False,True,False,True,True,True,False,4
R11084,6.2.1.46,6,True,False,False,False,True,True,False,False,False,True,4
R11946,1.13.11.18,1,False,True,False,False,True,False,False,False,True,True,4
R11173,3.1.3.73,3,True,False,False,True,True,False,False,False,False,True,4
R03928,2.4.2.24,2,True,False,False,False,True,False,False,True,False,True,4
R12198,3.1.1.-,3,True,True,False,False,True,True,False,False,False,False,4
R10105,1.2.1.83,1,True,False,True,False,True,False,False,False,False,True,4
R12598,6.3.2.-,6,True,False,False,False,False,False,False,True,True,True,4
R04910,1.3.1.-,1,True,True,False,False,True,False,False,False,False,True,4
R07261,2.4.1.242,2,True,False,False,False,False,True,False,False,True,True,4
R00264,1.2.1.3|1.2.1.26,1,True,False,False,False,True,True,False,False,False,True,4
R01607,1.2.1.15,1,True,True,False,False,True,False,False,False,False,True,4
R05782,3.5.1.87,3,True,False,False,False,False,True,False,True,True,False,4
R02605,4.5.1.4,4,False,True,False,False,True,False,True,False,True,False,4
R06142,3.2.1.22,3,False,True,True,False,False,False,False,False,True,True,4
R02852,5.4.3.3,5,False,True,False,True,False,False,True,False,True,False,4
R08274,1.14.14.-,1,False,False,True,False,True,False,False,False,True,True,4
R06110,3.2.1.85,3,True,False,True,False,False,False,False,False,True,True,4
R12559,3.6.1.-,3,True,False,True,False,False,False,False,True,False,True,4
R12744,2.4.1.382,2,False,False,False,True,False,False,True,True,True,False,4
R07398,3.1.4.50,3,False,False,True,True,True,False,False,False,False,True,4
R00439,2.7.7.8,2,True,False,False,False,True,False,False,False,True,True,4
R11861,4.3.2.7,4,True,False,False,False,True,True,False,False,False,True,4
R03306,1.14.12.9,1,False,True,False,True,True,True,False,False,False,False,4
R01280,6.2.1.3,6,True,True,False,False,True,True,False,False,False,False,4
R10817,5.1.3.30|5.1.3.31,5,False,True,True,False,True,False,False,False,False,True,4
R03831,1.21.3.3,1,False,False,False,False,True,False,True,True,True,False,4
R12449,6.3.1.20,6,True,False,False,False,True,False,False,False,True,True,4
R00365,1.4.1.1|1.4.1.10,1,True,False,True,False,True,False,False,False,False,True,4
R02208,1.3.1.22,1,False,False,True,True,True,False,False,False,False,True,4
R10720,1.10.3.15,1,False,False,True,False,True,False,False,False,True,True,4
R13319,6.3.2.64,6,True,False,False,False,False,False,False,True,True,True,4
R03251,1.3.1.18,1,False,True,False,True,True,False,False,False,False,True,4
R12578,1.11.1.27,1,False,False,True,False,False,False,False,True,True,True,4
