Reaction ID	Name	Equation	ec	Definition	R Class	Canonical_SMILES	Isomeric_SMILES	All_Found	Complete_Canonical	Complete_Isomeric	balanced	Promiscuous
R03462	biphenyl-2,3-diol:oxygen 1,2-oxidoreductase (decyclizing)	C02526 + C00007 <=> C01273	1.13.11.39	Biphenyl-2,3-diol + Oxygen <=> 2-Hydroxy-6-oxo-6-phenylhexa-2,4-dienoate	RC01306  C01273_C02526	C1=CC=C(C=C1)C2=C(C(=CC=C2)O)O.O=O>>C1=CC=C(C=C1)C(=CC=CC(=O)C(=O)O)O	C1=CC=C(C=C1)C2=C(C(=CC=C2)O)O.O=O>>C1=CC=C(C=C1)/C(=C/C=C\C(=O)C(=O)O)/O	True	True	True	True	False
R06787	(2E)-3-(3-hydroxyphenyl)prop-2-enoate,NADH:oxygen oxidoreductase (2-hydroxylating)	C12621 + C00007 + C00004 + C00080 <=> C12623 + C00001 + C00003	1.14.13.127	trans-3-Hydroxycinnamate + Oxygen + NADH + H+ <=> trans-2,3-Dihydroxycinnamate + H2O + NAD+	RC00001  C00003_C00004	OC(=O)/C=C/c1cccc(O)c1.O=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]>>OC(=O)/C=C/c1cccc(O)c1O.O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N	O=C(O)/C=C/c1cccc(O)c1.O=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]>>O=C(O)/C=C/c1cccc(O)c1O.O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N	False	True	True	False	False
R11439	phosphoenolpyruvate:D-mannose-6-phosphate 1-(2-carboxy-2-oxoethyl)transferase	C00074 + C00275 + C00001 <=> C21383 + C00009	2.5.1.132	Phosphoenolpyruvate + D-Mannose 6-phosphate + H2O <=> 3-Deoxy-D-glycero-D-galacto-non-2-ulopyranosonate 9-phosphate + Orthophosphate	RC00159  C00275_C21383	C=C(C(=O)O)OP(=O)(O)O.C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O.O>>C1C(C(C(OC1(C(=O)O)O)C(C(COP(=O)(O)O)O)O)O)O.OP(=O)(O)O	C=C(C(=O)O)OP(=O)(O)O.C([C@@H]1[C@H]([C@@H]([C@@H](C(O1)O)O)O)O)OP(=O)(O)O.O>>C1[C@@H]([C@H]([C@@H](OC1(C(=O)O)O)[C@@H]([C@@H](COP(=O)(O)O)O)O)O)O.OP(=O)(O)O	True	True	True	True	False
R01659	dimethylallyl-diphosphate:isopentenyl-diphosphate dimethylallylcistransferase	C00235 + C00129 <=> C00013 + C02569	2.5.1.28|2.5.1.92|2.5.1.142	Dimethylallyl diphosphate + Isopentenyl diphosphate <=> Diphosphate + Neryl diphosphate	RC00279  C00129_C02569	CC(=CCOP(=O)(O)OP(=O)(O)O)C.CC(=C)CCOP(=O)(O)OP(=O)(O)O>>OP(=O)(O)OP(=O)(O)O.CC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C	CC(=CCOP(=O)(O)OP(=O)(O)O)C.CC(=C)CCOP(=O)(O)OP(=O)(O)O>>OP(=O)(O)OP(=O)(O)O.CC(=CCC/C(=C\COP(=O)(O)OP(=O)(O)O)/C)C	True	True	True	True	True
R07359	NADPH:quinone oxidoreductase	C00005 + C00080 + C15602 <=> C00006 + C15603	1.6.5.2|1.6.5.10	NADPH + H+ + Quinone <=> NADP+ + Hydroquinone	RC00001  C00005_C00006	C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+].C1=CC(=CC=C1C2=C(C(=NC(=C2C#N)SCC3=NC=CN3)N)C#N)O>>C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N.B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C(=O)OC)Cl	C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+].C1=CC(=CC=C1C2=C(C(=NC(=C2C#N)SCC3=NC=CN3)N)C#N)O>>C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N.B1(OC(C(O1)(C)C)(C)C)C2=CC(=C(C=C2)C(=O)OC)Cl	True	True	True	False	True
R10402	versiconal hydro-lyase (versicolorin-B forming)	C20507 <=> C20575 + C00001	4.2.1.143	Versiconal <=> Versicolorin B + H2O	RC03146  C20507_C20575	C1=C(C=C(C2=C1C(=O)C3=CC4=C(C(C(O4)O)CCO)C(=C3C2=O)O)O)O>>C1COC2C1C3=C(O2)C=C4C(=C3O)C(=O)C5=C(C4=O)C=C(C=C5O)O.O	C1=C(C=C(C2=C1C(=O)C3=CC4=C([C@@H]([C@H](O4)O)CCO)C(=C3C2=O)O)O)O>>C1CO[C@H]2[C@@H]1C3=C(O2)C=C4C(=C3O)C(=O)C5=C(C4=O)C=C(C=C5O)O.O	True	True	True	True	False
R10034		C03219 <=> C20315	1.14.14.41	(E)-2-Methylpropanal oxime <=> (Z)-2-Methylpropanal oxime	RC03010  C03219_C20315	CC(C)C=NO>>CC(C)C=NO	CC(C)/C=N/O>>CC(C)/C=N\O	True	True	True	True	False
R10633		C00003 + C01997 + C00001 <=> C00153 + C02415 + C20658 + C00080	2.3.1.286	NAD+ + Histone N6-acetyl-L-lysine + H2O <=> Nicotinamide + Histone-L-lysine + O-Acetyl-ADP-ribose + H+	RC00033  C00003_C00153	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.*NC(=O)[C@H](CCCCNC(C)=O)NC(*)=O.O>>C1=CC(=CN=C1)C(=O)N.*NC(=O)[C@H](CCCCN)NC(*)=O.CC(=O)OC1C(C(OC1O)COP(=O)(O)OP(=O)(O)OCC2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)O)O.[H+]	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.*NC(=O)[C@H](CCCCNC(C)=O)NC(*)=O.O>>C1=CC(=CN=C1)C(=O)N.*NC(=O)[C@H](CCCCN)NC(*)=O.CC(=O)O[C@@H]1[C@@H]([C@H](OC1O)COP(=O)(O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)O)O.[H+]	False	True	True	False	False
R12910		C22333 <=> C22334 + C00001	1.14.13.248	N,N-Dihydroxy-L-aspartate <=> (2S)-2-Nitrosobutanedioate + H2O		C(C(C(=O)O)N(O)O)C(=O)O>>C(C(C(=O)O)N=O)C(=O)O.O	C([C@@H](C(=O)O)N(O)O)C(=O)O>>C([C@@H](C(=O)O)N=O)C(=O)O.O	True	True	True	True	False
R13415		C06453 + C22947 + C00019 <=> C05776 + C22948 + C05198 + C00073	2.1.1.394	Methylcobalamin + (2R,3R,5S,6R)-6-(Methyl)-2-(S-pantetheinyl)-carbapenam-3-carboxylate + S-Adenosyl-L-methionine <=> Vitamin B12 + (2R,3R,5S,6R)-6-(Ethyl)-2-(S-pantetheinyl)-carbapenam-3-carboxylate + 5'-Deoxyadenosine + L-Methionine	RC03266  C22947_C22948	[CH3-].CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co+3].CC1C2CC(C(N2C1=O)C(=O)O)SCCNC(=O)CCNC(=O)C(C(C)(C)CO)O.C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O>>*[Co+]N4C5[C@H](CC(N)=O)[C@@](C)(CCC(=O)NC[C@@H](C)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N3C=Nc2cc(C)c(C)cc23)/C/4=C(\C)/C8=N\C(=C/C7=N\C(=C(\C)/C6=N[C@]5(C)[C@@](C)(CC(N)=O)[C@@H]6CCC(N)=O)\[C@@](C)(CC(N)=O)[C@@H]7CCC(N)=O)\C(C)(C)[C@@H]8CCC(N)=O.CCC1C2CC(C(N2C1=O)C(=O)O)SCCNC(=O)CCNC(=O)C(C(C)(C)CO)O.CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.CSCCC(C(=O)O)N	[CH3-].CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]\4([C@H](C5[C@]6([C@@]([C@@H](C(=N6)/C(=C\7/[C@@]([C@@H](C(=N7)/C=C\8/C([C@@H](C(=N8)/C(=C4\[N-]5)/C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)/C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co+3].C[C@@H]1[C@@H]2C[C@H]([C@H](N2C1=O)C(=O)O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO)O.C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O>>*[Co+]N1/C2=C(/C)C3=N/C(=C\C4=N/C(=C(/C)C5=N[C@@](C)(C1[C@H](CC(N)=O)[C@@]2(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@H]1[C@@H](O)[C@@H](n2cnc6cc(C)c(C)cc62)O[C@@H]1CO)[C@@](C)(CC(N)=O)[C@@H]5CCC(N)=O)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)C(C)(C)[C@@H]3CCC(N)=O.CC[C@@H]1[C@@H]2C[C@H]([C@H](N2C1=O)C(=O)O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)CO)O.C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.CSCC[C@@H](C(=O)O)N	False	True	True	False	False
R04856	sulfatide sulfohydrolase;	C06125 + C00001 <=> C02686 + C00059	3.1.6.1|3.1.6.8	Sulfatide + H2O <=> Galactosylceramide + Sulfate	RC00231  C02686_C06125	*C(=O)NC(CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](OS(O)(=O)=O)[C@H]1O)C(O)/C=C/CCCCCCCCCCCCC.O>>CCCCCCCCCCCCCC=CC(C(COC1C(C(C(C(O1)CO)O)O)O)NC=O)O.OS(=O)(=O)O	*C(=O)NC(CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](OS(=O)(=O)O)[C@H]1O)C(O)/C=C/CCCCCCCCCCCCC.O>>CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)NC=O)O.OS(=O)(=O)O	False	True	True	False	True
R00702	farnesyl-diphosphate:farnesyl-diphosphate farnesyltransferase	2 C00448 <=> C00013 + C03428	2.5.1.21|2.5.1.96|2.5.1.103	2 trans,trans-Farnesyl diphosphate <=> Diphosphate + Presqualene diphosphate	RC00362  C00448_C03428	CC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C>>OP(=O)(O)OP(=O)(O)O.CC(=CCCC(=CCCC(=CC1C(C1(C)CCC=C(C)CCC=C(C)C)COP(=O)(O)OP(=O)(O)O)C)C)C	CC(=CCC/C(=C/CC/C(=C/COP(=O)(O)OP(=O)(O)O)/C)/C)C>>OP(=O)(O)OP(=O)(O)O.CC(=CCC/C(=C/CC/C(=C/[C@@H]1[C@H]([C@]1(C)CC/C=C(\C)/CCC=C(C)C)COP(=O)(O)OP(=O)(O)O)/C)/C)C	True	True	True	False	True
R06547	UDP-alpha-D-glucose:cyanidin-3-O-(6-O-p-coumaroyl)glucoside 5-O-glucosyltransferase	C12095 + C00029 <=> C12096 + C00015	2.4.1.298	Cyanidin 3-O-(6-O-p-coumaroyl)glucoside + UDP-glucose <=> Cyanidin 3-O-(6-O-p-coumaroyl)glucoside-5-O-glucoside + UDP	RC00005  C00015_C00029	O[C@H]5[C@H](O)[C@@H](COC(=O)/C=C/c1ccc(O)cc1)O[C@@H](Oc3cc2c(cc(O)cc2O)[o+]c3c4ccc(O)c(O)c4)[C@@H]5O.C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O)O>>C1=CC(=CC=C1C=CC(=O)OCC2C(C(C(C(O2)OC3=C([O+]=C4C=C(C=C(C4=C3)OC5C(C(C(C(O5)CO)O)O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)O.C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O	O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O.C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O>>C1=CC(=CC=C1/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=C([O+]=C4C=C(C=C(C4=C3)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)C6=CC(=C(C=C6)O)O)O)O)O)O.C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O	False	True	True	True	False
R00182	AMP phosphoribohydrolase	C00020 + C00001 <=> C00147 + C00117	3.2.2.4	AMP + H2O <=> Adenine + D-Ribose 5-phosphate	RC00063  C00020_C00147	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)N.O>>C1=NC2=NC=NC(=C2N1)N.C(C1C(C(C(O1)O)O)O)OP(=O)(O)O	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N.O>>C1=NC2=NC=NC(=C2N1)N.C([C@@H]1[C@H]([C@H](C(O1)O)O)O)OP(=O)(O)O	True	True	True	True	False
R13437	branched-chain 2-oxoacid:malonyl-[acyl-carrier protein] acyltransferase	C00233 + C01209 + C16237 <=> C22368 + C16832 + 2 C00011	2.3.1.328	4-Methyl-2-oxopentanoate + Malonyl-[acyl-carrier protein] + Protein N6-(lipoyl)lysine <=> 5-Methyl-3-oxohexanoyl-[acyl-carrier-protein] + [Protein]-N6-[(R)-dihydrolipoyl]-L-lysine + 2 CO2		CC(C)CC(=O)C(=O)O.*SC(=O)CC(O)=O.B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)Cl)Cl>>CC(C)CC(=O)CC(=O)S.CC(C)(C)OC(=O)N1CC(C(C1)C(=O)O)C2=CC=NC=C2.C(=O)=O	CC(C)CC(=O)C(=O)O.*SC(=O)CC(=O)O.B1(OC(C(O1)(C)C)(C)C)C2=C(C=C(C=C2)Cl)Cl>>CC(C)CC(=O)CC(=O)S.CC(C)(C)OC(=O)N1C[C@@H]([C@H](C1)C(=O)O)C2=CC=NC=C2.C(=O)=O	False	True	True	False	False
R08251	isoniazid amidohydrolase	C07054 + C00001 <=> C07446 + C05361	3.1.1.1|3.5.1.-	Isoniazid + H2O <=> Isonicotinic acid + Hydrazine	RC00162  C07054_C07446	C1=CN=CC=C1C(=O)NN.O>>C1=CN=CC=C1C(=O)O.NN	C1=CN=CC=C1C(=O)NN.O>>C1=CN=CC=C1C(=O)O.NN	True	True	True	True	True
R06204		G10477(n+1) + C00001 <=> C00031 + G10477(n)	3.2.1.39	1,3-beta-D-Glucan(n+1) + H2O <=> D-Glucose + 1,3-beta-D-Glucan(n)		CC(C)(C)OC(=O)NC1=CC(=C(C=C1)OC)[N+](=O)[O-].O>>C(C1C(C(C(C(O1)O)O)O)O)O.CC(C)(C)OC(=O)NC1=CC(=C(C=C1)OC)[N+](=O)[O-]	CC(C)(C)OC(=O)NC1=CC(=C(C=C1)OC)[N+](=O)[O-].O>>C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)O.CC(C)(C)OC(=O)NC1=CC(=C(C=C1)OC)[N+](=O)[O-]	True	True	True	False	False
R02053	phosphatidylethanolamine 2-acylhydrolase	C00350 + C00001 <=> C04438 + C00162	3.1.1.4	Phosphatidylethanolamine + H2O <=> 1-Acyl-sn-glycero-3-phosphoethanolamine + Fatty acid	RC00037  C00350_C04438	*C(=O)OCC(COP(O)(=O)OCCN)OC(*)=O.O>>*C(=O)OC[C@@H](O)COP(O)(=O)OCCN.*C(O)=O	*C(=O)OCC(COP(=O)(O)OCCN)OC(*)=O.O>>*C(=O)OC[C@@H](O)COP(=O)(O)OCCN.*C(=O)O	False	True	True	True	False
R12541	L-tyrosine,tetrahydropteridine:oxygen oxidoreductase (3-hydroxylating)	C00082 + C05650 + C00007 <=> C00355 + C22239	1.14.16.2	L-Tyrosine + Tetrahydropteridine + Oxygen <=> 3,4-Dihydroxy-L-phenylalanine + 4a-Hydroxy-5,6,7,8-tetrahydropteridine	RC00046  C00082_C00355	C1=CC(=CC=C1CC(C(=O)O)N)O.C1CNC2=NC=NC=C2N1.O=O>>C1=CC(=C(C=C1CC(C(=O)O)N)O)O.C1CN=C2C(N1)(CN=CN2)O	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O.C1CNC2=NC=NC=C2N1.O=O>>C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O.C1CN=C2C(N1)(CN=CN2)O	True	True	True	True	False
R05699	vanillin:NAD oxidoreductase	C00755 + C00003 + C00001 <=> C06672 + C00004 + C00080	1.2.1.67	4-Hydroxy-3-methoxy-benzaldehyde + NAD+ + H2O <=> Vanillate + NADH + H+	RC00001  C00003_C00004	COC1=C(C=CC(=C1)C=O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.O>>COC1=C(C=CC(=C1)C(=O)O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	COC1=C(C=CC(=C1)C=O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N.O>>COC1=C(C=CC(=C1)C(=O)O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	True	True	True	False	False
R01211	(R)-3,3-dimethylmalate:NAD+ oxidoreductase (decarboxylating)	C01088 + C00003 <=> C00141 + C00011 + C00004 + C00080	1.1.1.84	(R)-3,3-Dimethylmalate + NAD+ <=> 3-Methyl-2-oxobutanoic acid + CO2 + NADH + H+	RC00001  C00003_C00004	CC(C)(C(C(=O)O)O)C(=O)O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>CC(C)C(=O)C(=O)O.C(=O)=O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	CC(C)([C@H](C(=O)O)O)C(=O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N>>CC(C)C(=O)C(=O)O.C(=O)=O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O.[H+]	True	True	True	False	False
R07137	(2R)-3-sulfolactate:NADP+ oxidoreductase	C11537 + C00006 <=> C05528 + C00005 + C00080	1.1.1.338	(2R)-3-Sulfolactate + NADP+ <=> 3-Sulfopyruvate + NADPH + H+	RC00001  C00005_C00006	OC(=O)[C@@H](O)CS(O)(=O)=O.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C(C(=O)C(=O)O)S(=O)(=O)O.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]	O=C(O)[C@@H](O)CS(=O)(=O)O.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C(C(=O)C(=O)O)S(=O)(=O)O.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]	False	True	True	False	False
R02742	gamma-glutamylcysteine:NADP+ oxidoreductase	2 C00669 + C00006 <=> C03646 + C00005 + C00080	1.8.1.13	2 gamma-L-Glutamyl-L-cysteine + NADP+ <=> Bis-gamma-glutamylcystine + NADPH + H+	RC00001  C00005_C00006	C(CC(=O)NC(CS)C(=O)O)C(C(=O)O)N.C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C(CC(=O)NC(CSSCC(C(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)O)C(C(=O)O)N.C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]	C(CC(=O)N[C@@H](CS)C(=O)O)[C@@H](C(=O)O)N.C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N>>C(CC(=O)N[C@@H](CSSC[C@@H](C(=O)O)NC(=O)CC[C@@H](C(=O)O)N)C(=O)O)[C@@H](C(=O)O)N.C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O.[H+]	True	True	True	False	False
R09295	GDP-beta-L-fucose:polypeptide O-alpha-L-fucosyltransferase	G10615 + C02189 <=> G10620 + G13052	2.4.1.221	GDP-L-fucose + [Protein]-L-serine <=> GDP + G13052		COC(=O)C1=CC=C(C=C1)OC2CCC2.*NC(=O)[C@H](CO)NC(*)=O>>COC1=C(C(=NC=C1)N)C(=O)OC.CCC1=C(CC2C3=CC(=C(C=C3CCN2C1)OC)OC)CC4C5=CC(=C(C=C5CCN4)OC)OC	COC(=O)C1=CC=C(C=C1)OC2CCC2.*NC(=O)[C@H](CO)NC(*)=O>>COC1=C(C(=NC=C1)N)C(=O)OC.CCC1=C(C[C@H]2C3=CC(=C(C=C3CCN2C1)OC)OC)C[C@@H]4C5=CC(=C(C=C5CCN4)OC)OC	False	True	True	False	False
R00827	S-adenosyl-L-methionine:catechol O-methyltransferase	C00019 + C00090 <=> C00021 + C01502	2.1.1.6	S-Adenosyl-L-methionine + Catechol <=> S-Adenosyl-L-homocysteine + o-Methoxyphenol	RC00003  C00019_C00021	C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.C1=CC=C(C(=C1)O)O>>C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N.COC1=CC=CC=C1O	C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O.C1=CC=C(C(=C1)O)O>>C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N.COC1=CC=CC=C1O	True	True	True	True	False
R05072	thiosulfate:dithioerythritol sulfurtransferase	C00320 + C00950 + C00080 <=> C00094 + C00283 + C06484	2.8.1.5	Thiosulfate + Dithioerythritol + H+ <=> Sulfite + Hydrogen sulfide + 4,5-cis-Dihydroxy-1,2-dithiacyclohexane	RC02813  C00094_C00320	OS(=O)(=S)[O-].C(C(C(CS)O)O)S.[H+]>>OS(=O)O.S.C1C(C(CSS1)O)O	OS(=O)(=S)[O-].C([C@H]([C@H](CS)O)O)S.[H+]>>OS(=O)O.S.C1[C@H]([C@H](CSS1)O)O	True	True	True	False	False
