REACTION_ID	REACTION_SMILES	ec
12402	O=C([O-])C1=CC=C[N+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)=C1.[H][N+]([H])([H])[H]>>NC(=O)C1=C[N+]([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)=CC=C1.[H]O[H]	3.5.1.42
12449	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].[H]O[H]>>CC(C)(CO)[C@@H](O)C(=O)[O-].[NH3+]CCC(=O)[O-]	3.5.1.22
12450	CC(C)(CO)[C@@H](O)C(=O)[O-].[NH3+]CCC(=O)[O-]>>CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].[H]O[H]	3.5.1.22
12477	[H]C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[H]O[H]>>[H]C(=O)[O-].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-]	3.5.1.68
12478	[H]C(=O)[O-].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-]>>[H]C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[H]O[H]	3.5.1.68
12834	[1*]C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-].[H]O[H]>>[NH3+][C@H](CCC(=O)[O-])C(=O)[O-].[1*]C(=O)[O-]	3.5.1.82
12835	[NH3+][C@H](CCC(=O)[O-])C(=O)[O-].[1*]C(=O)[O-]>>[1*]C(=O)N[C@H](CCC(=O)[O-])C(=O)[O-].[H]O[H]	3.5.1.82
13010	[NH3+][C@@H](CC(=O)C1=CC=CC=C1NC=O)C(=O)[O-].[H]O[H]>>NC1=CC=CC=C1C(=O)C[C@H]([NH3+])C(=O)[O-].[H]C(=O)[O-].[H+]	3.5.1.9
13011	NC1=CC=CC=C1C(=O)C[C@H]([NH3+])C(=O)[O-].[H]C(=O)[O-].[H+]>>[NH3+][C@@H](CC(=O)C1=CC=CC=C1NC=O)C(=O)[O-].[H]O[H]	3.5.1.9
13446	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCS.[H]O[H]>>[NH3+]CCS.CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]	3.5.1.92
13447	[NH3+]CCS.CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]>>CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCS.[H]O[H]	3.5.1.92
14366	NC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H].[H+].[H+]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H].O=C=O	3.5.1.7
14367	[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H].O=C=O>>NC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H].[H+].[H+]	3.5.1.7
14422	NC(=[NH2+])NCCC[C@@H](NC(=O)C1=CC=CC=C1)C(=O)NC1=CC=C([N+](=O)[O-])C=C1.[H]O[H]>>NC(=[NH2+])NCCC[C@@H](NC(=O)C1=CC=CC=C1)C(=O)[O-].NC1=CC=C([N+](=O)[O-])C=C1.[H+]	3.5.1.72
14546	NC(=O)C1=CC=CN=C1.[H]O[H]>>O=C([O-])C1=CC=CN=C1.[H][N+]([H])([H])[H]	3.5.1.19
14547	O=C([O-])C1=CC=CN=C1.[H][N+]([H])([H])[H]>>NC(=O)C1=CC=CN=C1.[H]O[H]	3.5.1.19
14742	C=C(C[C@H]([NH3+])C(=O)[O-])C(N)=O.[H]O[H]>>C=C(C[C@H]([NH3+])C(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]	3.5.1.67
14743	C=C(C[C@H]([NH3+])C(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]>>C=C(C[C@H]([NH3+])C(=O)[O-])C(N)=O.[H]O[H]	3.5.1.67
15066	NC(=[NH2+])NCCCCNC(=O)C1=CC=CC=C1.[H]O[H]>>NC(=[NH2+])NCCCC[NH3+].O=C([O-])C1=CC=CC=C1	3.5.1.40
15067	NC(=[NH2+])NCCCC[NH3+].O=C([O-])C1=CC=CC=C1>>NC(=[NH2+])NCCCCNC(=O)C1=CC=CC=C1.[H]O[H]	3.5.1.40
15170	O=C([O-])CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[H]O[H]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])CCC(=O)[O-]	3.5.1.96
15171	[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])CCC(=O)[O-]>>O=C([O-])CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[H]O[H]	3.5.1.96
15566	[1*][C@H](NC([2*])=O)C(=O)[O-].[H]O[H]>>*[C@H]([NH3+])C(=O)[O-].[1*]C(=O)[O-]	3.5.1.14
15567	*[C@H]([NH3+])C(=O)[O-].[1*]C(=O)[O-]>>[1*][C@H](NC([2*])=O)C(=O)[O-].[H]O[H]	3.5.1.14
15678	NC(=O)CCCC[NH3+].[H]O[H]>>[NH3+]CCCCC(=O)[O-].[H][N+]([H])([H])[H]	3.5.1.30
15679	[NH3+]CCCCC(=O)[O-].[H][N+]([H])([H])[H]>>NC(=O)CCCC[NH3+].[H]O[H]	3.5.1.30
15890	NC(=O)CC[C@H]([NH3+])C(=O)[O-].[H]O[H]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]	3.5.1.2
15890	NC(=O)CC[C@H]([NH3+])C(=O)[O-].[H]O[H]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]	3.5.1.38
15891	[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]>>NC(=O)CC[C@H]([NH3+])C(=O)[O-].[H]O[H]	3.5.1.2
15891	[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]>>NC(=O)CC[C@H]([NH3+])C(=O)[O-].[H]O[H]	3.5.1.38
15898	CC(=O)NCCCC(=O)[O-].[H]O[H]>>[NH3+]CCCC(=O)[O-].CC(=O)[O-]	3.5.1.63
15899	[NH3+]CCCC(=O)[O-].CC(=O)[O-]>>CC(=O)NCCCC(=O)[O-].[H]O[H]	3.5.1.63
15942	CC(=O)N[C@@H](CCC[NH3+])C(=O)[O-].[H]O[H]>>[NH3+]CCC[C@H]([NH3+])C(=O)[O-].CC(=O)[O-]	3.5.1.16
15943	[NH3+]CCC[C@H]([NH3+])C(=O)[O-].CC(=O)[O-]>>CC(=O)N[C@@H](CCC[NH3+])C(=O)[O-].[H]O[H]	3.5.1.16
16310	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@@]3(C)[C@@]([H])(CC[C@]3([H])[C@H](C)CCC(=O)NCCS(=O)(=O)[O-])[C@]1([H])[C@H](O)C2.[H]O[H]>>[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@@]3(C)[C@@]([H])(CC[C@]3([H])[C@H](C)CCC(=O)[O-])[C@]1([H])[C@H](O)C2.[NH3+]CCS(=O)(=O)[O-]	3.5.1.74
16311	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@@]3(C)[C@@]([H])(CC[C@]3([H])[C@H](C)CCC(=O)[O-])[C@]1([H])[C@H](O)C2.[NH3+]CCS(=O)(=O)[O-]>>[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])CC[C@@]3(C)[C@@]([H])(CC[C@]3([H])[C@H](C)CCC(=O)NCCS(=O)(=O)[O-])[C@]1([H])[C@H](O)C2.[H]O[H]	3.5.1.74
16442	*N[C@@H](CCC(N)=O)C(*)=O.[H]O[H]>>*N[C@@H](CCC(=O)[O-])C(*)=O.[H][N+]([H])([H])[H]	3.5.1.44
16443	*N[C@@H](CCC(=O)[O-])C(*)=O.[H][N+]([H])([H])[H]>>*N[C@@H](CCC(N)=O)C(*)=O.[H]O[H]	3.5.1.44
17174	[NH3+]CCCC[NH2+]CCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H]([NH3+])C(=O)[O-].[H]O[H]>>[NH3+]CCCC[NH2+]CCC[NH3+].[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]	3.5.1.78
17175	[NH3+]CCCC[NH2+]CCC[NH3+].[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>[NH3+]CCCC[NH2+]CCCNC(=O)CNC(=O)[C@H](CS)NC(=O)CC[C@H]([NH3+])C(=O)[O-].[H]O[H]	3.5.1.78
17362	NC(=O)NC(=O)CC(=O)[O-].[H]O[H]>>O=C([O-])CC(=O)[O-].NC(N)=O.[H+]	3.5.1.95
17363	O=C([O-])CC(=O)[O-].NC(N)=O.[H+]>>NC(=O)NC(=O)CC(=O)[O-].[H]O[H]	3.5.1.95
17506	*C(=O)NCCO.[H]O[H]>>*C(=O)[O-].[NH3+]CCO	3.5.1.60
17507	*C(=O)[O-].[NH3+]CCO>>*C(=O)NCCO.[H]O[H]	3.5.1.60
17518	*C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[H]O[H]>>*C(=O)[O-].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-]	3.5.1.55
17519	*C(=O)[O-].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-]>>*C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-].[H]O[H]	3.5.1.55
17526	NC(=O)NC(N)=O.[H]O[H]>>NC(=O)NC(=O)[O-].[H][N+]([H])([H])[H]	3.5.1.84
17527	NC(=O)NC(=O)[O-].[H][N+]([H])([H])[H]>>NC(=O)NC(N)=O.[H]O[H]	3.5.1.84
17538	C[N+](C)(C)C[C@H](O)CC(N)=O.[H]O[H]>>C[N+](C)(C)C[C@H](O)CC(=O)[O-].[H][N+]([H])([H])[H]	3.5.1.73
17539	C[N+](C)(C)C[C@H](O)CC(=O)[O-].[H][N+]([H])([H])[H]>>C[N+](C)(C)C[C@H](O)CC(N)=O.[H]O[H]	3.5.1.73
17582	[1*][C@H](NC(N)=O)C(=O)[O-].[H]O[H].[H+].[H+]>>*[C@H]([NH3+])C(=O)[O-].[H][N+]([H])([H])[H].O=C=O	3.5.1.87
17583	*[C@H]([NH3+])C(=O)[O-].[H][N+]([H])([H])[H].O=C=O>>[1*][C@H](NC(N)=O)C(=O)[O-].[H]O[H].[H+].[H+]	3.5.1.87
17678	CC(=O)NC=C(C(=O)[O-])C(CO)C(=O)[O-].[H]O[H].[H]O[H].[H+]>>O=CCC(CO)C(=O)[O-].CC(=O)[O-].[H][N+]([H])([H])[H].O=C=O	3.5.1.66
17679	O=CCC(CO)C(=O)[O-].CC(=O)[O-].[H][N+]([H])([H])[H].O=C=O>>CC(=O)NC=C(C(=O)[O-])C(CO)C(=O)[O-].[H]O[H].[H]O[H].[H+]	3.5.1.66
17782	[H]C(=O)N[C@@H](CCSC)C(=O)[O-].[H]O[H]>>[H]C(=O)[O-].CSCC[C@H]([NH3+])C(=O)[O-]	3.5.1.31
17783	[H]C(=O)[O-].CSCC[C@H]([NH3+])C(=O)[O-]>>[H]C(=O)N[C@@H](CCSC)C(=O)[O-].[H]O[H]	3.5.1.31
18014	CCNC(=O)CC[C@H]([NH3+])C(=O)[O-].[H]O[H]>>CC[NH3+].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-]	3.5.1.65
18015	CC[NH3+].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-]>>CCNC(=O)CC[C@H]([NH3+])C(=O)[O-].[H]O[H]	3.5.1.65
18286	[1*]C(=O)N[C@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[NH3+][C@H](CC(=O)[O-])C(=O)[O-].[1*]C(=O)[O-]	3.5.1.83
18287	[NH3+][C@H](CC(=O)[O-])C(=O)[O-].[1*]C(=O)[O-]>>[1*]C(=O)N[C@H](CC(=O)[O-])C(=O)[O-].[H]O[H]	3.5.1.83
18298	*NC(=O)C1=CC=CC=C1C(=O)[O-].[H]O[H]>>O=C([O-])C1=CC=CC=C1C(=O)[O-].*[NH3+]	3.5.1.79
18299	O=C([O-])C1=CC=CC=C1C(=O)[O-].*[NH3+]>>*NC(=O)C1=CC=CC=C1C(=O)[O-].[H]O[H]	3.5.1.79
18310	[1*][C@@H](NC([2*])=O)C(=O)[O-].[H]O[H]>>*[C@@H]([NH3+])C(=O)[O-].[1*]C(=O)[O-]	3.5.1.81
18311	*[C@@H]([NH3+])C(=O)[O-].[1*]C(=O)[O-]>>[1*][C@@H](NC([2*])=O)C(=O)[O-].[H]O[H]	3.5.1.81
18694	*C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@]12[H].[H]O[H]>>[H][C@]12SC(C)(C)[C@H](C(=O)[O-])N1C(=O)[C@H]2[NH3+].[1*]C(=O)[O-]	3.5.1.11
18695	[H][C@]12SC(C)(C)[C@H](C(=O)[O-])N1C(=O)[C@H]2[NH3+].[1*]C(=O)[O-]>>*C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@]12[H].[H]O[H]	3.5.1.11
18902	CC(C)C[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)[O-].[H]O[H].[H+]>>OCC1=CC=CC=C1.CC(C)C[C@H]([NH3+])C(=O)[O-].O=C=O	3.5.1.64
18903	OCC1=CC=CC=C1.CC(C)C[C@H]([NH3+])C(=O)[O-].O=C=O>>CC(C)C[C@H](NC(=O)OCC1=CC=CC=C1)C(=O)[O-].[H]O[H].[H+]	3.5.1.64
18938	*C(=O)N[C@H]1CCOC1=O.[H]O[H]>>[NH3+][C@H]1CCOC1=O.[1*]C(=O)[O-]	3.5.1.97
18939	[NH3+][C@H]1CCOC1=O.[1*]C(=O)[O-]>>*C(=O)N[C@H]1CCOC1=O.[H]O[H]	3.5.1.97
19030	NC(=O)NC(=O)[O-].[H]O[H].[H+].[H+].[H+]>>[H][N+]([H])([H])[H].[H][N+]([H])([H])[H].O=C=O.O=C=O	3.5.1.54
19031	[H][N+]([H])([H])[H].[H][N+]([H])([H])[H].O=C=O.O=C=O>>NC(=O)NC(=O)[O-].[H]O[H].[H+].[H+].[H+]	3.5.1.54
19354	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@@]3(C)[C@@]([H])(CC[C@]3([H])[C@H](C)CCC(=O)NCC(=O)[O-])[C@]1([H])[C@H](O)C2.[H]O[H]>>[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@@]3(C)[C@@]([H])(CC[C@]3([H])[C@H](C)CCC(=O)[O-])[C@]1([H])[C@H](O)C2.[NH3+]CC(=O)[O-]	3.5.1.24
19355	[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@@]3(C)[C@@]([H])(CC[C@]3([H])[C@H](C)CCC(=O)[O-])[C@]1([H])[C@H](O)C2.[NH3+]CC(=O)[O-]>>[H][C@@]12C[C@H](O)CC[C@]1(C)[C@@]1([H])C[C@H](O)[C@@]3(C)[C@@]([H])(CC[C@]3([H])[C@H](C)CCC(=O)NCC(=O)[O-])[C@]1([H])[C@H](O)C2.[H]O[H]	3.5.1.24
19518	[H]C(=O)N(C)C.[H]O[H]>>C[NH2+]C.[H]C(=O)[O-]	3.5.1.56
19519	C[NH2+]C.[H]C(=O)[O-]>>[H]C(=O)N(C)C.[H]O[H]	3.5.1.56
19738	[NH3+][C@@H](CCC(=O)NCCCC(=O)[O-])C(=O)[O-].[H]O[H]>>[NH3+]CCCC(=O)[O-].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-]	3.5.1.94
19739	[NH3+]CCCC(=O)[O-].[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CCC(=O)NCCCC(=O)[O-])C(=O)[O-].[H]O[H]	3.5.1.94
19810	NC(=O)N[C@@H](O)C(=O)[O-].[H]O[H].[H+].[H+]>>[H]C(=O)C(=O)[O-].[H][N+]([H])([H])[H].[H][N+]([H])([H])[H].O=C=O	3.5.1.116
19811	[H]C(=O)C(=O)[O-].[H][N+]([H])([H])[H].[H][N+]([H])([H])[H].O=C=O>>NC(=O)N[C@@H](O)C(=O)[O-].[H]O[H].[H+].[H+]	3.5.1.116
19834	[H]C(=O)N(C[C@H]1CNC2=C(N1)C(=O)NC(N)=N2)C1=CC=C(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C=C1.[H]O[H]>>NC1=NC2=C(N[C@@H](CNC3=CC=C(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C=C3)CN2)C(=O)N1.[H]C(=O)[O-].[H+]	3.5.1.10
19835	NC1=NC2=C(N[C@@H](CNC3=CC=C(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C=C3)CN2)C(=O)N1.[H]C(=O)[O-].[H+]>>[H]C(=O)N(C[C@H]1CNC2=C(N1)C(=O)NC(N)=N2)C1=CC=C(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C=C1.[H]O[H]	3.5.1.10
20058	CN(CC(=O)[O-])C(N)=O.[H]O[H].[H+].[H+]>>C[NH2+]CC(=O)[O-].[H][N+]([H])([H])[H].O=C=O	3.5.1.59
20059	C[NH2+]CC(=O)[O-].[H][N+]([H])([H])[H].O=C=O>>CN(CC(=O)[O-])C(N)=O.[H]O[H].[H+].[H+]	3.5.1.59
20082	CCCCCC(=O)NC.[H]O[H]>>CCCCCC(=O)[O-].C[NH3+]	3.5.1.39
20083	CCCCCC(=O)[O-].C[NH3+]>>CCCCCC(=O)NC.[H]O[H]	3.5.1.39
20298	[1*]C(=O)NC1=CC=CC=C1.[H]O[H]>>NC1=CC=CC=C1.[1*]C(=O)[O-].[H+]	3.5.1.13
20299	NC1=CC=CC=C1.[1*]C(=O)[O-].[H+]>>[1*]C(=O)NC1=CC=CC=C1.[H]O[H]	3.5.1.13
20406	CC(=O)N[C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-].[H]O[H]>>[NH3+][C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-].CC(=O)[O-]	3.5.1.47
20407	[NH3+][C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-].CC(=O)[O-]>>CC(=O)N[C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-].[H]O[H]	3.5.1.47
20558	NC(N)=O.[H]O[H].[H]O[H].[H+]>>O=C([O-])O.[H][N+]([H])([H])[H].[H][N+]([H])([H])[H]	3.5.1.5
20559	O=C([O-])O.[H][N+]([H])([H])[H].[H][N+]([H])([H])[H]>>NC(N)=O.[H]O[H].[H]O[H].[H+]	3.5.1.5
20594	CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O.[H]O[H]>>[NH3+][C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O.CC(=O)[O-]	3.5.1.33
20595	[NH3+][C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O.CC(=O)[O-]>>CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O.[H]O[H]	3.5.1.33
20857	[1*]C(=O)N[C@@H](CO)[C@H](O)/C=C/CCCCCCCCCCCCC.[H]O[H]>>CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H]([NH3+])CO.*C(=O)[O-]	3.5.1.23
20858	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H]([NH3+])CO.*C(=O)[O-]>>[1*]C(=O)N[C@@H](CO)[C@H](O)/C=C/CCCCCCCCCCCCC.[H]O[H]	3.5.1.23
20901	O=C([O-])CNC(=O)OCC1=CC=CC=C1.[H]O[H].[H+]>>OCC1=CC=CC=C1.[NH3+]CC(=O)[O-].O=C=O	3.5.1.58
20902	OCC1=CC=CC=C1.[NH3+]CC(=O)[O-].O=C=O>>O=C([O-])CNC(=O)OCC1=CC=CC=C1.[H]O[H].[H+]	3.5.1.58
21017	NC(=O)C[C@H]([NH3+])C(=O)[O-].[H]O[H]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]	3.5.1.1
21017	NC(=O)C[C@H]([NH3+])C(=O)[O-].[H]O[H]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]	3.5.1.38
21018	[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]>>NC(=O)C[C@H]([NH3+])C(=O)[O-].[H]O[H]	3.5.1.1
21018	[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]>>NC(=O)C[C@H]([NH3+])C(=O)[O-].[H]O[H]	3.5.1.38
21365	[NH3+]CCCCCC(=O)NCCCCCC(=O)[O-].[H]O[H]>>[NH3+]CCCCCC(=O)[O-].[NH3+]CCCCCC(=O)[O-]	3.5.1.46
21366	[NH3+]CCCCCC(=O)[O-].[NH3+]CCCCCC(=O)[O-]>>[NH3+]CCCCCC(=O)NCCCCCC(=O)[O-].[H]O[H]	3.5.1.46
21373	CCOC(N)=O.[H]O[H].[H+]>>CCO.[H][N+]([H])([H])[H].O=C=O	3.5.1.75
21374	CCO.[H][N+]([H])([H])[H].O=C=O>>CCOC(N)=O.[H]O[H].[H+]	3.5.1.75
21949	[H]C(N)=O.[H]O[H]>>[H]C(=O)[O-].[H][N+]([H])([H])[H]	3.5.1.49
21950	[H]C(=O)[O-].[H][N+]([H])([H])[H]>>[H]C(N)=O.[H]O[H]	3.5.1.49
22041	[H]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]>>[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].[H]C(=O)[O-]	3.5.1.8
22042	[NH3+][C@@H](CC(=O)[O-])C(=O)[O-].[H]C(=O)[O-]>>[H]C(=O)N[C@@H](CC(=O)[O-])C(=O)[O-].[H]O[H]	3.5.1.8
22285	NC(=O)NCCCC[NH3+].[H]O[H].[H+].[H+]>>[NH3+]CCCC[NH3+].[H][N+]([H])([H])[H].O=C=O	3.5.1.53
22286	[NH3+]CCCC[NH3+].[H][N+]([H])([H])[H].O=C=O>>NC(=O)NCCCC[NH3+].[H]O[H].[H+].[H+]	3.5.1.53
22609	[NH3+][C@@H](CCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-])C(=O)[O-].[H]O[H]>>[NH3+][C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-].O=C([O-])CCC(=O)[O-]	3.5.1.18
22610	[NH3+][C@@H](CCC[C@H]([NH3+])C(=O)[O-])C(=O)[O-].O=C([O-])CCC(=O)[O-]>>[NH3+][C@@H](CCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-])C(=O)[O-].[H]O[H]	3.5.1.18
22841	NC(=O)CC[C@@H]([NH3+])C(=O)[O-].[H]O[H]>>[NH3+][C@H](CCC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]	3.5.1.35
22842	[NH3+][C@H](CCC(=O)[O-])C(=O)[O-].[H][N+]([H])([H])[H]>>NC(=O)CC[C@@H]([NH3+])C(=O)[O-].[H]O[H]	3.5.1.35
22877	NC(=O)[C@H](O)C1=CC=CC=C1.[H]O[H]>>O=C([O-])[C@H](O)C1=CC=CC=C1.[H][N+]([H])([H])[H]	3.5.1.86
22878	O=C([O-])[C@H](O)C1=CC=CC=C1.[H][N+]([H])([H])[H]>>NC(=O)[C@H](O)C1=CC=CC=C1.[H]O[H]	3.5.1.86
22929	CC(=O)NCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H]>>CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC[NH3+].CC(=O)[O-]	3.5.1.51
22930	CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC[NH3+].CC(=O)[O-]>>CC(=O)NCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H]	3.5.1.51
22937	CC(=O)N[C@H]1C(O)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O.[H]O[H]>>[NH3+][C@H]1C(O)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O.CC(=O)[O-]	3.5.1.25
22938	[NH3+][C@H]1C(O)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O.CC(=O)[O-]>>CC(=O)N[C@H]1C(O)O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@@H]1O.[H]O[H]	3.5.1.25
23213	CC(=O)NCCC(=O)[O-].[H]O[H]>>[NH3+]CCC(=O)[O-].CC(=O)[O-]	3.5.1.21
23214	[NH3+]CCC(=O)[O-].CC(=O)[O-]>>CC(=O)NCCC(=O)[O-].[H]O[H]	3.5.1.21
23413	CC(=O)NCCCC[NH3+].[H]O[H]>>[NH3+]CCCC[NH3+].CC(=O)[O-]	3.5.1.62
23414	[NH3+]CCCC[NH3+].CC(=O)[O-]>>CC(=O)NCCCC[NH3+].[H]O[H]	3.5.1.62
23505	[H][C@@]12[C@H](CC(N)=O)[C@@](C)(CCC(=O)NC[C@@H](C)O)/C3=C(\C)C4=[N+]5/C(=C\C6=[N+]7/C(=C(C)\C8=[N+](\[C@]1(C)[C@@](C)(CC(N)=O)[C@@H]8CCC(N)=O)[Co-2]57(C[C@H]1O[C@@H](N5/C=N\C7=C5N=CN=C7N)[C@H](O)[C@@H]1O)N32)[C@@](C)(CC(N)=O)[C@@H]6CCC(N)=O)C(C)(C)[C@@H]4CCC(N)=O.[H]O[H]>>C[C@@H](O)C[NH3+].C/C1=C2/N3[C@H]([C@H](CC(N)=O)[C@@]2(C)CCC(=O)[O-])[C@]2(C)/[N+]4=C(C(/C)=C5\[N+]6=C(/C=C7\[N+](=C1[C@@H](CCC(N)=O)C7(C)C)[Co-2]364C[C@H]1O[C@@H](N3/C=N\C4=C3N=CN=C4N)[C@H](O)[C@@H]1O)[C@@H](CCC(N)=O)[C@]5(C)CC(N)=O)\[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O	3.5.1.90
