reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R08016(r)/1.7.1B2(rev)/;	balsalazide/1.7.1A2;	0.287823	0.666667	0.62963	0.480769	0.404494	0.303226	0.285088	0.237705	0.191882
R08016(r)/1.7.1B2(rev)/;	balsalazide/1.7.1A2;	0.287823	0.666667	0.62963	0.480769	0.404494	0.303226	0.285088	0.237705	0.191882
R08018/1.7.1B1/;	balsalazide/1.7.1A2(rev);	0.287534	0.666667	0.62963	0.480769	0.420455	0.316129	0.285714	0.232932	0.18638
R08019/1.7.1B2/;	balsalazide/1.7.1A2(rev);	0.287534	0.666667	0.62963	0.480769	0.420455	0.316129	0.285714	0.232932	0.18638
R08019/1.7.1B2/;	balsalazide/1.7.1A2(rev);	0.287534	0.666667	0.62963	0.480769	0.420455	0.316129	0.285714	0.232932	0.18638
R08018/1.7.1B1/;	balsalazide/1.7.1A2(rev);	0.287534	0.666667	0.62963	0.480769	0.420455	0.316129	0.285714	0.232932	0.18638
R00787/1.7.1C1/1.7.1.15,1.7.1.4;	balsalazide/1.7.1A2(rev);	0.284289	0.533333	0.465116	0.405063	0.288732	0.262222	0.250765	0.264789	0.277916
R08043/1.7.1B1/;	balsalazide/1.7.1A2(rev);	0.283258	0.666667	0.62963	0.519231	0.465909	0.301282	0.262931	0.221344	0.18638
R08018(r)/1.7.1B1(rev)/;	balsalazide/1.7.1A2;	0.282865	0.666667	0.62963	0.480769	0.404494	0.299363	0.280172	0.232932	0.18638
R08018(r)/1.7.1B1(rev)/;	balsalazide/1.7.1A2;	0.282865	0.666667	0.62963	0.480769	0.404494	0.299363	0.280172	0.232932	0.18638
R08019(r)/1.7.1B2(rev)/;	balsalazide/1.7.1A2;	0.282865	0.666667	0.62963	0.480769	0.404494	0.299363	0.280172	0.232932	0.18638
R08019(r)/1.7.1B2(rev)/;	balsalazide/1.7.1A2;	0.282865	0.666667	0.62963	0.480769	0.404494	0.299363	0.280172	0.232932	0.18638
R04046(r)/1.7.1B1/1.7.1.12;	balsalazide/1.7.1A2(rev);	0.280488	0.777778	0.666667	0.482759	0.414894	0.355263	0.307692	0.221053	0.153203
R04046(r)/1.7.1B1/1.7.1.12;	balsalazide/1.7.1A2(rev);	0.280488	0.777778	0.666667	0.482759	0.414894	0.355263	0.307692	0.221053	0.153203
R04046(r)/1.7.1B1/1.7.1.12;	balsalazide/1.7.1A2(rev);	0.280488	0.777778	0.666667	0.482759	0.414894	0.355263	0.307692	0.221053	0.153203
R04046(r)/1.7.1B1/1.7.1.12;	balsalazide/1.7.1A2(rev);	0.280488	0.777778	0.666667	0.482759	0.414894	0.355263	0.307692	0.221053	0.153203
R08043(r)/1.7.1B1(rev)/;	balsalazide/1.7.1A2;	0.277477	0.666667	0.62963	0.519231	0.433333	0.28481	0.257511	0.221344	0.18638
R08043/1.7.1B1/;	balsalazide/1.7.1A2(rev);	0.277477	0.666667	0.62963	0.490566	0.417582	0.292994	0.262931	0.221344	0.18638
R05711(r)/1.7.1A2/1.7.1.6;	balsalazide/1.7.1A2(rev);	0.276871	0.666667	0.589744	0.506849	0.403226	0.33	0.277228	0.197015	0.174731
R05711(r)/1.7.1A2/1.7.1.6;	balsalazide/1.7.1A2(rev);	0.276871	0.666667	0.589744	0.506849	0.403226	0.33	0.277228	0.197015	0.174731
R05711(r)/1.7.1A2/1.7.1.6;	balsalazide/1.7.1A2(rev);	0.276871	0.666667	0.589744	0.506849	0.403226	0.33	0.277228	0.197015	0.174731
R04046(r)/1.7.1B1/1.7.1.12;	balsalazide/1.7.1A2(rev);	0.270161	0.777778	0.666667	0.482759	0.414894	0.355263	0.291139	0.195876	0.15
R04046(r)/1.7.1B1/1.7.1.12;	balsalazide/1.7.1A2(rev);	0.270161	0.777778	0.666667	0.482759	0.414894	0.355263	0.291139	0.195876	0.15
R04046(r)/1.7.1B1/1.7.1.12;	balsalazide/1.7.1A2(rev);	0.270161	0.777778	0.666667	0.482759	0.414894	0.355263	0.291139	0.195876	0.15
R04046(r)/1.7.1B1/1.7.1.12;	balsalazide/1.7.1A2(rev);	0.270161	0.777778	0.666667	0.482759	0.414894	0.355263	0.291139	0.195876	0.15
R08043(r)/1.7.1B1(rev)/;	balsalazide/1.7.1A2;	0.269472	0.666667	0.62963	0.462963	0.387097	0.27673	0.252137	0.221344	0.18638
R04046/1.7.1B1(rev)/1.7.1.12;	balsalazide/1.7.1A2;	0.26506	0.777778	0.666667	0.457627	0.371134	0.303797	0.280335	0.221053	0.153203
R04046/1.7.1B1(rev)/1.7.1.12;	balsalazide/1.7.1A2;	0.26506	0.777778	0.666667	0.457627	0.371134	0.303797	0.280335	0.221053	0.153203
R04046/1.7.1B1(rev)/1.7.1.12;	balsalazide/1.7.1A2;	0.26506	0.777778	0.666667	0.457627	0.371134	0.303797	0.280335	0.221053	0.153203
R04046/1.7.1B1(rev)/1.7.1.12;	balsalazide/1.7.1A2;	0.26506	0.777778	0.666667	0.457627	0.371134	0.303797	0.280335	0.221053	0.153203
R04046/1.7.1B1(rev)/1.7.1.12;	balsalazide/1.7.1A2;	0.263031	0.777778	0.666667	0.457627	0.385417	0.320513	0.275	0.204152	0.153203
R04046/1.7.1B1(rev)/1.7.1.12;	balsalazide/1.7.1A2;	0.263031	0.777778	0.666667	0.457627	0.385417	0.320513	0.275	0.204152	0.153203
R04046/1.7.1B1(rev)/1.7.1.12;	balsalazide/1.7.1A2;	0.263031	0.777778	0.666667	0.457627	0.385417	0.320513	0.275	0.204152	0.153203
R04046/1.7.1B1(rev)/1.7.1.12;	balsalazide/1.7.1A2;	0.263031	0.777778	0.666667	0.457627	0.385417	0.320513	0.275	0.204152	0.153203
R09288/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.261871	0.666667	0.611111	0.457143	0.352459	0.282051	0.244755	0.200647	0.183908
R09288/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.261871	0.666667	0.611111	0.457143	0.352459	0.282051	0.244755	0.200647	0.183908
R08047/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.25888	0.666667	0.611111	0.464789	0.368	0.276699	0.241722	0.206687	0.172507
R08047/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.25888	0.666667	0.611111	0.464789	0.368	0.276699	0.241722	0.206687	0.172507
R08047/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.258527	0.666667	0.611111	0.464789	0.368	0.274038	0.241722	0.206687	0.172507
R08047/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.258527	0.666667	0.611111	0.464789	0.368	0.274038	0.241722	0.206687	0.172507
R08017/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.255319	0.666667	0.611111	0.457143	0.357724	0.278846	0.252427	0.201729	0.165375
R08042/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.25515	0.666667	0.611111	0.457143	0.357724	0.280193	0.252427	0.200573	0.165375
R08042/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.254811	0.666667	0.611111	0.457143	0.357724	0.277512	0.252427	0.200573	0.165375
R08042/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.250993	0.666667	0.611111	0.464789	0.368	0.271429	0.235484	0.195965	0.165375
R08017/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.250827	0.666667	0.611111	0.464789	0.368	0.270142	0.235484	0.195965	0.165375
R08042/1.7.1A1/;	balsalazide/1.7.1A2(rev);	0.250661	0.666667	0.611111	0.464789	0.368	0.268868	0.235484	0.195965	0.165375
R05711/1.7.1A2(rev)/1.7.1.6;	balsalazide/1.7.1A2;	0.232436	0.666667	0.55	0.466667	0.359375	0.266667	0.224684	0.15896	0.138021
R05711/1.7.1A2(rev)/1.7.1.6;	balsalazide/1.7.1A2;	0.232436	0.666667	0.55	0.466667	0.359375	0.266667	0.224684	0.15896	0.138021
R05711/1.7.1A2(rev)/1.7.1.6;	balsalazide/1.7.1A2;	0.232436	0.666667	0.55	0.466667	0.359375	0.266667	0.224684	0.15896	0.138021
R00143(r)/1.7.1B1/1.7.1.10,1.7.99.1;	balsalazide/1.7.1A2(rev);	0.228571	0.555556	0.407407	0.294118	0.27381	0.217391	0.18932	0.202765	0.217573
R00794(r)/1.7.1B3/1.7.1.1,1.7.1.2;	balsalazide/1.7.1A2(rev);	0.225806	0.454545	0.354839	0.272727	0.27381	0.217391	0.18932	0.202765	0.217573
R00796(r)/1.7.1B4/1.7.1.2,1.7.1.3;	balsalazide/1.7.1A2(rev);	0.225806	0.454545	0.354839	0.272727	0.27381	0.217391	0.18932	0.202765	0.217573
